Nest_ID,Día,Pro_On,Pro_Off,N_On,Month_Nest,Temp_On,Temp_Off,Pro_Nocturnal,Attenct_On
Mimus_polyglottos_GL68_05_Cotrol,2005-05-16,29.473684210526315,14.5,19,May,31.028150415070776,28.997000000000003,581.0,0.6796116504854369
Mimus_polyglottos_GL68_05_Cotrol,2005-05-17,23.476190476190474,16.045454545454547,21,May,29.565723870205208,27.595909090909092,591.0,0.5897129186602871
Mimus_polyglottos_GL68_05_Cotrol,2005-05-18,31.956521739130434,13.043478260869565,23,May,31.017774092068507,28.850416666666664,393.0,0.7115198451113263
Mimus_polyglottos_GL68_05_Cotrol,2005-05-19,27.904761904761905,12.090909090909092,21,May,31.748598330332904,29.627272727272725,597.0,0.7051744885679904
Mimus_polyglottos_GL68_05_Cotrol,2005-05-20,19.64,14.192307692307692,25,May,32.55166463041499,30.72923076923077,576.0,0.5922798552472859
Mimus_polyglottos_GL68_05_Cotrol,2005-05-21,33.578947368421055,11.3,19,May,27.68154659232341,25.9755,578.0,0.7427240977881258
Mimus_polyglottos_GL68_05_Cotrol,2005-05-22,24.6,10.192307692307692,25,May,25.932350473756927,24.069615384615386,579.0,0.7044673539518901
Mimus_polyglottos_GL68_05_Cotrol,2005-05-23,52.46153846153846,15.384615384615385,13,May,28.459776824866914,26.375,563.0,0.7732426303854876
Mimus_polyglottos_GL68_05_Cotrol,2005-05-24,,,0,May,,,445.0,0.0
Mimus_polyglottos_GL51_05_Control,2005-05-09,20.185185185185187,9.851851851851851,27,May,31.455510473387207,27.131071428571428,508.0,0.6720098643649816
Mimus_polyglottos_GL51_05_Control,2005-05-10,24.071428571428573,10.0,28,May,31.8010817022893,28.910689655172412,455.0,0.7087276550998949
Mimus_polyglottos_GL51_05_Control,2005-05-11,22.17391304347826,9.36,23,May,29.23353674798496,25.3384,320.5,0.5775764439411099
Mimus_polyglottos_GL51_05_Control,2005-05-12,17.428571428571427,9.25,35,May,32.8498258709869,29.206578947368417,165.0,0.5749293119698398
Mimus_polyglottos_GL51_05_Control,2005-05-13,20.866666666666667,7.483870967741935,30,May,32.64475125811301,29.28625,279.0,0.5396551724137931
Mimus_polyglottos_GL51_05_Control,2005-05-14,20.970588235294116,8.323529411764707,34,May,32.85898597084978,29.237222222222222,258.5,0.6822966507177034
Mimus_polyglottos_GL51_05_Control,2005-05-15,23.36,7.961538461538462,25,May,33.752143288568234,29.63111111111111,295.0,0.6510590858416946
Mimus_polyglottos_GL51_05_Control,2005-05-16,19.06896551724138,8.555555555555555,29,May,33.610404227302006,29.382333333333335,677.0,0.6982323232323232
Mimus_polyglottos_GL51_05_Control,2005-05-17,19.612903225806452,8.535714285714286,31,May,31.703705561050498,27.330000000000002,570.0,0.7061556329849012
Mimus_polyglottos_GL51_05_Control,2005-05-18,27.2,11.08695652173913,25,May,33.199092534344985,28.216296296296296,269.0,0.547945205479452
Mimus_polyglottos_GL51_05_Control,2005-05-19,30.583333333333332,10.0,24,May,33.214163288936035,29.571199999999997,397.0,0.7528205128205128
Mimus_polyglottos_GL51_05_Control,2005-05-20,,,0,May,,,370.0,0.0
Mimus_polyglottos_GL72_05_Control,2005-05-16,27.130434782608695,10.916666666666666,23,May,33.79398941496029,31.49416666666667,587.0,0.7197231833910035
Mimus_polyglottos_GL72_05_Control,2005-05-17,29.9,12.19047619047619,20,May,33.39636845665636,30.87952380952381,560.0,0.7119047619047619
Mimus_polyglottos_GL72_05_Control,2005-05-18,26.863636363636363,11.608695652173912,22,May,34.54977729637061,31.891739130434782,587.0,0.7111913357400722
Mimus_polyglottos_GL72_05_Control,2005-05-19,21.5,11.481481481481481,26,May,35.31590980467123,32.97518518518519,575.0,0.6646848989298454
Mimus_polyglottos_GL72_05_Control,2005-05-20,19.642857142857142,10.655172413793103,28,May,35.520792991697036,33.247241379310346,582.0,0.6524317912218268
Mimus_polyglottos_GL72_05_Control,2005-05-21,30.523809523809526,9.409090909090908,21,May,33.52979895742196,31.08409090909091,582.0,0.763095238095238
Mimus_polyglottos_GL72_05_Control,2005-05-22,24.8,9.384615384615385,25,May,33.46911841441591,30.677692307692308,583.0,0.7259953161592506
Mimus_polyglottos_GL72_05_Control,2005-05-23,22.16,11.461538461538462,25,May,35.27521186038121,32.94730769230769,587.0,0.6626794258373205
Mimus_polyglottos_GL72_05_Control,2005-05-24,17.5,12.73076923076923,28,May,35.13729819632312,32.86310344827586,615.0,0.5308775731310943
Mimus_polyglottos_GL72_05_Control,2005-05-25,,,0,May,,,1260.0,0.0
Mimus_polyglottos_GL20_05,2005-04-14,26.22222222222222,10.3,18,April,28.434114055260956,26.9925,374.5,0.716236722306525
Mimus_polyglottos_GL20_05,2005-04-15,33.421052631578945,13.35,19,April,27.09466377051148,24.93952380952381,354.0,0.7470588235294118
Mimus_polyglottos_GL20_05,2005-04-16,22.73076923076923,11.0,26,April,27.820060350862185,25.3453125,60.0,0.5094827586206897
Mimus_polyglottos_GL20_05,2005-04-17,37.36363636363637,30.5,11,April,29.31406568233954,26.081333333333337,154.75,0.35801393728222997
Mimus_polyglottos_GL20_05,2005-04-18,17.35483870967742,11.5,31,April,29.427460821004736,27.635757575757577,206.5,0.41480339244410175
Mimus_polyglottos_GL20_05,2005-04-19,24.925925925925927,10.321428571428571,27,April,29.13916230633185,27.301428571428573,381.0,0.7047120418848167
Mimus_polyglottos_GL20_05,2005-04-20,21.565217391304348,13.583333333333334,23,April,28.99507724602285,27.1584,246.0,0.4175084175084175
Mimus_polyglottos_GL20_05,2005-04-21,19.74074074074074,11.821428571428571,27,April,30.78524520659882,29.021785714285716,618.0,0.633769322235434
Mimus_polyglottos_GL20_05,2005-04-22,14.03225806451613,11.75,31,April,31.460710836648968,29.55742857142857,144.0,0.37275064267352187
Mimus_polyglottos_GL20_05,2005-04-23,25.772727272727273,10.695652173913043,22,April,27.30373505262244,25.37708333333333,390.0,0.4674361088211047
Mimus_polyglottos_GL20_05,2005-04-24,27.666666666666668,13.533333333333333,3,April,23.88259649122807,19.908125,53.07142857142857,0.3915094339622642
Mimus_polyglottos_GL13_05,2005-04-16,23.214285714285715,10.148148148148149,28,April,31.213291178821894,29.07793103448276,442.0,0.6378802747791953
Mimus_polyglottos_GL13_05,2005-04-17,19.82758620689655,7.966666666666667,29,April,32.16624208554583,30.0209375,121.33333333333333,0.5491881566380133
Mimus_polyglottos_GL13_05,2005-04-18,13.45945945945946,8.052631578947368,37,April,33.62076238326239,32.03736842105263,637.0,0.6279949558638083
Mimus_polyglottos_GL13_05,2005-04-19,28.82608695652174,11.166666666666666,23,April,32.84764324760812,30.64916666666667,509.0,0.7175324675324676
Mimus_polyglottos_GL13_05,2005-04-20,15.709677419354838,9.4375,31,April,33.33322216926226,31.7175,632.0,0.6291989664082688
Mimus_polyglottos_GL13_05,2005-04-21,41.0,9.0,16,April,33.041666195521664,31.278823529411767,649.0,0.8169364881693649
Mimus_polyglottos_GL13_05,2005-04-22,,,0,April,,,656.0,0.0
Mimus_polyglottos_GL8_05,2005-04-04,,,0,April,,,788.0,0.0
Mimus_polyglottos_GL17_05,2005-04-10,22.0,16.85,20,April,31.339449802047568,29.284999999999997,633.0,0.5662805662805663
Mimus_polyglottos_GL17_05,2005-04-11,32.529411764705884,46.421052631578945,17,April,31.777316658351236,28.75526315789474,30.0,0.3861731843575419
Mimus_polyglottos_GL17_05,2005-04-12,25.52173913043478,9.375,23,April,32.21712506541536,29.750833333333333,628.0,0.7365119196988708
Mimus_polyglottos_GL17_05,2005-04-13,24.541666666666668,8.76,24,April,29.379177073059214,26.671599999999998,633.0,0.7436868686868687
Mimus_polyglottos_GL17_05,2005-04-14,21.88888888888889,7.821428571428571,27,April,32.040853322576986,29.285357142857144,630.0,0.7433962264150943
Mimus_polyglottos_GL17_05,2005-04-15,19.413793103448278,8.533333333333333,29,April,31.90548445383322,29.084666666666667,628.0,0.7028714107365793
Mimus_polyglottos_GL17_05,2005-04-16,17.258064516129032,8.65625,31,April,31.791991487018915,29.071875,628.0,0.6721105527638191
Mimus_polyglottos_GL17_05,2005-04-17,16.46875,8.909090909090908,32,April,32.54340064343237,29.65818181818182,625.0,0.663727959697733
Mimus_polyglottos_GL17_05,2005-04-18,14.93939393939394,9.5,33,April,33.327864808636754,30.757941176470588,622.0,0.6304347826086957
Mimus_polyglottos_GL17_05,2005-04-19,14.176470588235293,9.571428571428571,34,April,33.3825056399235,30.973714285714284,620.0,0.6132315521628499
Mimus_polyglottos_GL17_05,2005-04-20,,,0,April,,,619.0,0.0
Mimus_polyglottos_GL_76_05,2005-05-15,11.512195121951219,8.976190476190476,41,May,35.98995289354741,34.6302380952381,767.0,0.59
Mimus_polyglottos_GL_76_05,2005-05-16,33.125,9.0,16,May,41.564158010215294,39.366470588235295,570.0,0.7922272047832586
Mimus_polyglottos_GL_76_05,2005-05-17,58.666666666666664,14.76923076923077,12,May,34.61032221822218,30.941538461538464,726.0,0.8176538908246226
Mimus_polyglottos_GL_76_05,2005-05-18,11.166666666666666,11.432432432432432,36,May,35.88560388112518,34.32405405405405,614.0,0.5127551020408163
Mimus_polyglottos_GL_76_05,2005-05-19,14.8,13.64516129032258,30,May,36.14358085356487,34.47032258064516,577.0,0.5381818181818182
Mimus_polyglottos_GL_76_05,2005-05-20,25.545454545454547,13.434782608695652,22,May,36.56280527731041,34.525652173913045,570.0,0.6845310596833131
Mimus_polyglottos_GL_76_05,2005-05-21,25.91304347826087,11.083333333333334,23,May,33.98503397479545,31.992083333333337,575.0,0.7095238095238096
Mimus_polyglottos_GL_76_05,2005-05-22,,,0,May,,,560.0,0.0
Mimus_polyglottos_GL7_05,2005-04-04,19.185185185185187,9.857142857142858,27,April,27.18373971918938,26.177142857142858,651.0,0.6607142857142857
Mimus_polyglottos_GL7_05,2005-04-05,34.0,14.117647058823529,16,April,28.521433664425402,27.438823529411764,639.0,0.7055771725032426
Mimus_polyglottos_GL7_05,2005-04-06,18.23076923076923,12.222222222222221,26,April,29.052773119995944,28.19037037037037,651.0,0.6007604562737643
Mimus_polyglottos_GL7_05,2005-04-07,15.1875,11.625,32,April,25.679008055784372,24.631875,624.0,0.6007416563658838
Mimus_polyglottos_GL7_05,2005-04-08,12.166666666666666,10.108108108108109,36,April,22.988941152066204,22.161351351351353,616.0,0.5440993788819876
Mimus_polyglottos_GL7_05,2005-04-09,20.0,10.178571428571429,27,April,25.362649454881744,24.624285714285715,638.0,0.6844106463878327
Mimus_polyglottos_GL7_05,2005-04-10,32.3125,17.705882352941178,16,April,27.055730363458732,25.930588235294117,621.0,0.641439205955335
Mimus_polyglottos_GL7_05,2005-04-11,,,0,April,,,654.0,0.0
Mimus_polyglottos_GL10_05,2005-04-05,44.90909090909091,21.833333333333332,11,April,27.75571841361793,26.47,717.0,0.672108843537415
Mimus_polyglottos_GL10_05,2005-04-06,32.266666666666666,17.0625,15,April,27.481866837768777,26.545625,677.0,0.659400544959128
Mimus_polyglottos_GL10_05,2005-04-07,46.90909090909091,14.0,11,April,23.82825594672963,22.57166666666667,679.0,0.7633136094674556
Mimus_polyglottos_GL10_05,2005-04-08,,,0,April,,,730.0,0.0
M_polyglottos_TR108_05,2005-06-25,20.75862068965517,9.0,29,June,35.469231904194025,31.931666666666665,566.0,0.6983758700696056
M_polyglottos_TR108_05,2005-06-26,21.6,10.766666666666667,30,June,36.599325972677065,33.960967741935484,554.0,0.6673532440782698
M_polyglottos_TR108_05,2005-06-27,16.666666666666668,9.970588235294118,33,June,36.26822518749972,33.91058823529412,423.0,0.6314580941446614
M_polyglottos_TR108_05,2005-06-28,13.842105263157896,8.974358974358974,38,June,35.96818631738289,33.077999999999996,263.5,0.48124428179322964
M_polyglottos_TR108_05,2005-06-29,22.666666666666668,10.96,24,June,35.345624742571715,31.6112,607.0,0.6724351050679852
M_polyglottos_TR108_05,2005-06-30,26.434782608695652,10.75,23,June,35.74127603777478,30.98125,581.0,0.7144535840188014
M_polyglottos_TR108_05,2005-07-01,10.346938775510203,7.9,49,July,36.18561416749137,34.0278,546.0,0.5834292289988493
M_polyglottos_TR108_05,2005-07-02,,,0,July,,,544.0,0.0
M_polyglottos_GL129_05_BA_RBL,2005-07-04,14.147058823529411,11.657142857142857,34,July,37.33111268608008,34.91914285714286,386.0,0.5567129629629629
M_polyglottos_GL129_05_BA_RBL,2005-07-05,10.785714285714286,7.4,14,July,36.7943366422656,34.699333333333335,544.0,0.6088709677419355
M_polyglottos_GL129_05_BA_RBL,2005-07-06,,,0,July,,,1226.0,0.0
M_polyglottos_GL142_05_AG_RB,2005-07-07,12.021739130434783,6.9361702127659575,46,July,35.78674764427534,34.18458333333333,206.0,0.45551894563426687
M_polyglottos_GL142_05_AG_RB,2005-07-08,13.85,7.853658536585366,40,July,35.921891470211406,33.633658536585365,565.0,0.6404624277456648
M_polyglottos_GL142_05_AG_RB,2005-07-09,14.146341463414634,6.619047619047619,41,July,34.19761370005047,31.64666666666667,566.0,0.6831566548881036
M_polyglottos_GL142_05_AG_RB,2005-07-10,13.674418604651162,5.9772727272727275,43,July,31.39727106489967,28.72311111111111,288.5,0.5104166666666666
M_polyglottos_GL142_05_AG_RB,2005-07-11,11.192307692307692,5.264150943396227,52,July,33.08087217374988,30.778490566037735,581.0,0.6822977725674091
M_polyglottos_GL142_05_AG_RB,2005-07-12,9.527272727272727,6.392857142857143,55,July,34.466951030800665,31.72,568.0,0.6002290950744559
M_polyglottos_GL142_05_AG_RB,2005-07-13,9.5,6.943396226415095,52,July,35.02823124932736,32.684150943396226,568.0,0.5764294049008168
M_polyglottos_GL142_05_AG_RB,2005-07-14,12.177777777777777,6.956521739130435,45,July,34.97905168165168,32.76652173913043,574.0,0.6364692218350755
M_polyglottos_GL142_05_AG_RB,2005-07-15,10.83673469387755,6.78,49,July,34.76930894859471,32.2244,572.0,0.6203271028037384
M_polyglottos_GL142_05_AG_RB,2005-07-16,29.434782608695652,8.083333333333334,23,July,35.43303679713819,32.97541666666667,568.0,0.7908878504672897
M_polyglottos_GL142_05_AG_RB,2005-07-17,14.0,7.365853658536586,40,July,35.07431193750576,32.975853658536586,578.0,0.6534422403733956
M_polyglottos_GL142_05_AG_RB,2005-07-18,,,0,July,,,369.0,0.0
M_Polyglottos_GL120_05,2005-07-02,11.906976744186046,7.886363636363637,43,July,35.610805901498125,31.517777777777777,244.0,0.42489626556016596
M_Polyglottos_GL120_05,2005-07-03,17.055555555555557,7.108108108108108,36,July,34.76002334194486,30.50162162162162,588.0,0.7122969837587007
M_Polyglottos_GL120_05,2005-07-04,11.146341463414634,9.714285714285714,41,July,35.88239372792125,31.741666666666667,564.0,0.5446960667461264
M_Polyglottos_GL120_05,2005-07-05,58.25,14.307692307692308,12,July,35.51683539212616,30.571538461538463,556.0,0.8080924855491329
M_Polyglottos_GL120_05,2005-07-06,24.96,10.423076923076923,25,July,36.33519625228294,33.816923076923075,570.0,0.7019122609673791
M_Polyglottos_GL120_05,2005-07-07,,,0,July,,,542.0,0.0
M_polyglottos_GL119_05,2005-07-02,22.88,10.153846153846153,25,July,32.56616807650306,29.36423076923077,478.0,0.6958637469586375
M_polyglottos_GL119_05,2005-07-03,15.486486486486486,8.368421052631579,37,July,31.796703476545424,29.320526315789476,548.0,0.6548571428571428
M_polyglottos_GL119_05,2005-07-04,19.357142857142858,12.655172413793103,28,July,32.921449473367,30.31206896551724,354.0,0.6049107142857143
M_polyglottos_GL119_05,2005-07-05,28.818181818181817,15.954545454545455,22,July,33.880958429440696,31.478333333333335,372.0,0.45908761766835626
M_polyglottos_GL119_05,2005-07-06,92.83333333333333,21.428571428571427,6,July,33.541421551885634,31.611428571428572,380.0,0.8037518037518038
M_polyglottos_GL119_05,2005-07-07,,,0,July,,,570.0,0.0
M_polyglottos_GL69_06_AY_GG,2006-05-20,21.541666666666668,14.28,24,May,36.505261844330775,34.7804,558.0,0.6140142517814727
M_polyglottos_GL69_06_AY_GG,2006-05-21,34.294117647058826,15.38888888888889,17,May,36.67374643878411,34.656111111111116,571.0,0.6990407673860911
M_polyglottos_GL69_06_AY_GG,2006-05-22,,,0,May,,,574.0,0.0
M_Polyglottos_GL112_05_Control,2005-06-21,19.5,10.387096774193548,30,June,31.531369311845765,29.2241935483871,60.0,0.6521739130434783
M_Polyglottos_GL112_05_Control,2005-06-22,17.066666666666666,7.838709677419355,30,June,33.1733625168242,31.04290322580645,540.0,0.6863270777479893
M_Polyglottos_GL112_05_Control,2005-06-23,16.02777777777778,8.378378378378379,36,June,34.624950168221375,32.68135135135135,685.0,0.658675799086758
M_Polyglottos_GL112_05_Control,2005-06-24,15.405405405405405,7.815789473684211,37,June,33.88394451823569,30.986410256410256,277.5,0.47146401985111663
M_Polyglottos_GL112_05_Control,2005-06-25,26.185185185185187,6.75,27,June,31.799954184802875,28.52,577.0,0.7934904601571269
M_Polyglottos_GL112_05_Control,2005-06-26,25.37037037037037,10.0,27,June,34.758522237944696,31.986785714285713,517.0,0.7172774869109948
M_Polyglottos_GL112_05_Control,2005-06-27,22.75862068965517,9.678571428571429,29,June,34.304847155842154,31.815161290322582,254.0,0.6776180698151951
M_Polyglottos_GL112_05_Control,2005-06-28,18.65625,8.882352941176471,32,June,33.48887364272135,30.9172972972973,72.5,0.5128865979381443
M_Polyglottos_GL112_05_Control,2005-06-29,25.76923076923077,13.846153846153847,26,June,32.65881343684724,30.34714285714286,254.5,0.6454720616570327
M_Polyglottos_GL112_05_Control,2005-06-30,,,0,June,,,309.0,0.0
M_polyglottos_GL_110_05,2005-06-20,34.3,9.19047619047619,20,June,30.591608110285716,29.036666666666665,571.0,0.8118343195266272
M_polyglottos_GL_110_05,2005-06-21,52.785714285714285,9.933333333333334,14,June,28.556448389768153,27.212666666666667,553.0,0.8704358068315665
M_polyglottos_GL_110_05,2005-06-22,38.61538461538461,10.285714285714286,13,June,32.519421749878376,31.044999999999998,589.0,0.8256578947368421
M_polyglottos_GL_110_05,2005-06-23,41.25,13.529411764705882,16,June,33.48474295263761,31.37705882352941,782.0,0.765661252900232
M_polyglottos_GL_110_05,2005-06-24,,,0,June,,,521.0,0.0
M_Polyglottos_GL_133_05_AY-YBL,2005-07-04,11.945945945945946,11.657894736842104,37,July,33.00347891154393,31.297631578947367,560.0,0.5080459770114942
M_Polyglottos_GL_133_05_AY-YBL,2005-07-05,11.970588235294118,13.085714285714285,34,July,33.966567910178966,32.66057142857142,555.0,0.4833729216152019
M_Polyglottos_GL_133_05_AY-YBL,2005-07-06,16.73076923076923,16.51851851851852,26,July,34.6256847406979,33.214814814814815,584.0,0.5178571428571429
M_Polyglottos_GL_133_05_AY-YBL,2005-07-07,,,0,July,,31.7,277.5,0.0
M_Polyglottos_GL_101_05,2005-06-17,22.958333333333332,11.08,24,June,32.75700089021819,30.7304,446.0,0.6686893203883495
M_Polyglottos_GL_101_05,2005-06-18,25.130434782608695,10.291666666666666,23,June,32.49314299227613,30.02333333333333,605.0,0.7083333333333334
M_Polyglottos_GL_101_05,2005-06-19,20.346153846153847,10.777777777777779,26,June,32.004388156048236,29.716296296296296,611.0,0.6522811344019729
M_Polyglottos_GL_101_05,2005-06-20,24.88,11.0,25,June,33.14032936010422,29.177692307692308,628.0,0.713302752293578
M_Polyglottos_GL_101_05,2005-06-21,,,0,June,,,584.0,0.0
M_polyglottos_GL_82_05_AR_YY,2005-06-07,13.324324324324325,8.447368421052632,37,June,34.018257439906414,32.07342105263158,609.0,0.6177944862155389
M_polyglottos_GL_82_05_AR_YY,2005-06-08,24.708333333333332,10.0,24,June,33.49140340657616,29.6112,616.0,0.715319662243667
M_polyglottos_GL_82_05_AR_YY,2005-06-09,17.633333333333333,9.806451612903226,30,June,33.629495824459546,29.576129032258066,605.0,0.645909645909646
M_polyglottos_GL_82_05_AR_YY,2005-06-10,14.6,9.38888888888889,35,June,33.91837081630405,28.936666666666667,598.0,0.6134453781512605
M_polyglottos_GL_82_05_AR_YY,2005-06-11,17.633333333333333,9.612903225806452,30,June,33.64726540238049,28.9778125,389.5,0.65389369592089
M_polyglottos_GL_82_05_AR_YY,2005-06-12,23.125,11.48,24,June,34.40650165725206,29.12423076923077,205.5,0.5206378986866792
M_polyglottos_GL_82_05_AR_YY,2005-06-13,17.035714285714285,13.206896551724139,28,June,34.314901290243725,29.604,285.5,0.424
M_polyglottos_GL_82_05_AR_YY,2005-06-14,17.580645161290324,10.65625,31,June,35.3037415534252,31.37125,559.0,0.6257175660160735
M_polyglottos_GL_82_05_AR_YY,2005-06-15,,,0,June,,,573.0,0.0
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-17,21.37037037037037,8.321428571428571,27,April,32.45882249261849,29.204642857142858,625.0,0.7221526908635795
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-18,18.689655172413794,8.566666666666666,29,April,33.07372880833027,30.270666666666667,644.0,0.6913265306122449
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-19,29.714285714285715,8.636363636363637,21,April,35.1476521809462,31.84478260869565,298.0,0.5347043701799485
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-20,51.76923076923077,9.142857142857142,13,April,34.095159815673135,30.589285714285715,634.0,0.8465408805031447
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-21,73.6,10.909090909090908,10,April,32.11239001633118,27.014545454545456,634.0,0.882494004796163
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-22,20.035714285714285,9.862068965517242,28,April,31.463539664854164,27.8348275862069,576.0,0.6767189384800965
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-23,24.12,8.038461538461538,25,April,33.65232503228762,30.36576923076923,596.0,0.7546933667083855
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-24,37.411764705882355,10.777777777777779,17,April,34.14540115329926,30.52,618.0,0.7746650426309378
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-25,25.285714285714285,13.181818181818182,21,April,34.751291067132414,31.372173913043476,347.0,0.66375
