"Plot Title: MH18_07_C3"
"#","Date Time, GMT-05:00","H08 Temp., °C (LGR S/N: 870233)","H08 Temp., °C (LGR S/N: 870233)"
1,05/12/07 08:00:00 PM,30.56,28.33
2,05/12/07 08:01:00 PM,30.56,28.15
3,05/12/07 08:02:00 PM,30.37,28.15
4,05/12/07 08:03:00 PM,30.37,28.15
5,05/12/07 08:04:00 PM,30.37,28.15
6,05/12/07 08:05:00 PM,30.18,28.15
7,05/12/07 08:06:00 PM,30.18,28.15
8,05/12/07 08:07:00 PM,30.18,28.15
9,05/12/07 08:08:00 PM,30.18,28.15
10,05/12/07 08:09:00 PM,30.00,28.15
11,05/12/07 08:10:00 PM,30.00,28.15
12,05/12/07 08:11:00 PM,30.00,27.96
13,05/12/07 08:12:00 PM,30.00,27.96
14,05/12/07 08:13:00 PM,29.81,27.96
15,05/12/07 08:14:00 PM,29.81,27.96
16,05/12/07 08:15:00 PM,29.81,27.96
17,05/12/07 08:16:00 PM,29.81,27.96
18,05/12/07 08:17:00 PM,29.62,27.96
19,05/12/07 08:18:00 PM,29.62,27.96
20,05/12/07 08:19:00 PM,29.62,27.96
21,05/12/07 08:20:00 PM,29.62,27.78
22,05/12/07 08:21:00 PM,29.44,27.78
23,05/12/07 08:22:00 PM,29.44,27.78
24,05/12/07 08:23:00 PM,29.44,27.78
25,05/12/07 08:24:00 PM,29.44,27.78
26,05/12/07 08:25:00 PM,29.25,27.78
27,05/12/07 08:26:00 PM,29.25,27.78
28,05/12/07 08:27:00 PM,29.25,27.78
29,05/12/07 08:28:00 PM,29.25,27.78
30,05/12/07 08:29:00 PM,29.25,27.60
31,05/12/07 08:30:00 PM,29.07,27.60
32,05/12/07 08:31:00 PM,29.07,27.60
33,05/12/07 08:32:00 PM,29.07,27.60
34,05/12/07 08:33:00 PM,29.07,27.60
35,05/12/07 08:34:00 PM,29.07,27.60
36,05/12/07 08:35:00 PM,29.07,27.60
37,05/12/07 08:36:00 PM,28.88,27.60
38,05/12/07 08:37:00 PM,28.88,27.60
39,05/12/07 08:38:00 PM,28.88,27.60
40,05/12/07 08:39:00 PM,28.88,27.60
41,05/12/07 08:40:00 PM,28.88,27.60
