"Plot Title: MH33_07_C4"
"#","Date Time, GMT-05:00","H08 Temp., °C (LGR S/N: 822539)","H08 Temp., °C (LGR S/N: 822539)"
1,06/18/07 05:00:00 PM,36.88,36.05
2,06/18/07 05:01:00 PM,36.67,35.64
3,06/18/07 05:02:00 PM,36.88,35.64
4,06/18/07 05:03:00 PM,36.88,35.64
5,06/18/07 05:04:00 PM,36.88,35.64
6,06/18/07 05:05:00 PM,36.88,35.64
7,06/18/07 05:06:00 PM,36.67,35.64
8,06/18/07 05:07:00 PM,36.67,35.44
9,06/18/07 05:08:00 PM,36.46,35.03
10,06/18/07 05:09:00 PM,36.26,34.83
11,06/18/07 05:10:00 PM,36.05,34.43
12,06/18/07 05:11:00 PM,35.85,34.04
13,06/18/07 05:12:00 PM,35.44,33.84
14,06/18/07 05:13:00 PM,35.24,33.64
15,06/18/07 05:14:00 PM,35.24,33.44
16,06/18/07 05:15:00 PM,35.24,33.25
17,06/18/07 05:16:00 PM,35.03,33.25
18,06/18/07 05:17:00 PM,35.03,33.05
19,06/18/07 05:18:00 PM,35.64,33.05
20,06/18/07 05:19:00 PM,36.26,32.86
21,06/18/07 05:20:00 PM,36.67,32.86
22,06/18/07 05:21:00 PM,36.67,32.66
23,06/18/07 05:22:00 PM,36.26,32.66
24,06/18/07 05:23:00 PM,35.85,32.66
25,06/18/07 05:24:00 PM,35.44,32.66
26,06/18/07 05:25:00 PM,35.24,32.47
27,06/18/07 05:26:00 PM,35.03,32.47
28,06/18/07 05:27:00 PM,34.83,32.47
29,06/18/07 05:28:00 PM,34.63,32.47
30,06/18/07 05:29:00 PM,34.63,32.47
31,06/18/07 05:30:00 PM,34.63,32.47
32,06/18/07 05:31:00 PM,34.63,32.47
33,06/18/07 05:32:00 PM,34.43,32.47
34,06/18/07 05:33:00 PM,34.43,32.47
35,06/18/07 05:34:00 PM,34.43,32.47
36,06/18/07 05:35:00 PM,34.43,32.47
37,06/18/07 05:36:00 PM,34.43,32.47
38,06/18/07 05:37:00 PM,34.23,32.47
39,06/18/07 05:38:00 PM,34.23,32.47
40,06/18/07 05:39:00 PM,34.23,32.47
41,06/18/07 05:40:00 PM,34.23,32.47
42,06/18/07 05:41:00 PM,34.04,32.47
43,06/18/07 05:42:00 PM,34.04,32.47
44,06/18/07 05:43:00 PM,34.04,32.47
45,06/18/07 05:44:00 PM,34.04,32.47
46,06/18/07 05:45:00 PM,34.04,32.28
47,06/18/07 05:46:00 PM,33.84,32.28
48,06/18/07 05:47:00 PM,33.84,32.28
49,06/18/07 05:48:00 PM,33.84,32.28
50,06/18/07 05:49:00 PM,34.23,32.08
51,06/18/07 05:50:00 PM,35.03,32.08
52,06/18/07 05:51:00 PM,35.64,32.08
53,06/18/07 05:52:00 PM,35.85,32.08
54,06/18/07 05:53:00 PM,35.24,31.89
55,06/18/07 05:54:00 PM,34.83,31.89
56,06/18/07 05:55:00 PM,34.63,31.89
57,06/18/07 05:56:00 PM,34.43,31.89
58,06/18/07 05:57:00 PM,34.23,31.89
59,06/18/07 05:58:00 PM,34.23,31.70
60,06/18/07 05:59:00 PM,34.04,31.70
61,06/18/07 06:00:00 PM,34.04,31.70
62,06/18/07 06:01:00 PM,33.84,31.70
63,06/18/07 06:02:00 PM,33.84,31.70
64,06/18/07 06:03:00 PM,33.64,31.51
65,06/18/07 06:04:00 PM,33.64,31.51
66,06/18/07 06:05:00 PM,33.64,31.51
67,06/18/07 06:06:00 PM,33.44,31.51
68,06/18/07 06:07:00 PM,33.44,31.51
69,06/18/07 06:08:00 PM,33.25,31.51
70,06/18/07 06:09:00 PM,34.43,31.51
71,06/18/07 06:10:00 PM,35.64,31.32
72,06/18/07 06:11:00 PM,36.26,31.32
73,06/18/07 06:12:00 PM,36.67,31.32
74,06/18/07 06:13:00 PM,36.67,31.32
75,06/18/07 06:14:00 PM,36.67,31.32
76,06/18/07 06:15:00 PM,36.05,31.32
77,06/18/07 06:16:00 PM,35.44,31.32
78,06/18/07 06:17:00 PM,35.03,31.32
79,06/18/07 06:18:00 PM,34.83,31.32
80,06/18/07 06:19:00 PM,34.43,31.32
81,06/18/07 06:20:00 PM,34.23,31.32
82,06/18/07 06:21:00 PM,34.04,31.32
83,06/18/07 06:22:00 PM,33.84,31.32
84,06/18/07 06:23:00 PM,33.84,31.32
85,06/18/07 06:24:00 PM,33.64,31.32
86,06/18/07 06:25:00 PM,33.44,31.32
87,06/18/07 06:26:00 PM,33.44,31.32
88,06/18/07 06:27:00 PM,33.25,31.32
89,06/18/07 06:28:00 PM,33.25,31.32
90,06/18/07 06:29:00 PM,33.25,31.32
91,06/18/07 06:30:00 PM,33.05,31.32
92,06/18/07 06:31:00 PM,33.05,31.32
93,06/18/07 06:32:00 PM,32.86,31.51
94,06/18/07 06:33:00 PM,32.86,31.51
95,06/18/07 06:34:00 PM,32.86,31.51
96,06/18/07 06:35:00 PM,32.86,31.51
97,06/18/07 06:36:00 PM,32.86,31.51
98,06/18/07 06:37:00 PM,32.86,31.51
99,06/18/07 06:38:00 PM,32.86,31.51
100,06/18/07 06:39:00 PM,32.86,31.70
101,06/18/07 06:40:00 PM,32.86,31.70
102,06/18/07 06:41:00 PM,33.05,31.89
103,06/18/07 06:42:00 PM,33.05,32.08
104,06/18/07 06:43:00 PM,33.05,32.08
105,06/18/07 06:44:00 PM,33.25,32.28
106,06/18/07 06:45:00 PM,33.25,32.28
107,06/18/07 06:46:00 PM,34.23,32.28
108,06/18/07 06:47:00 PM,35.85,32.28
109,06/18/07 06:48:00 PM,36.88,32.28
110,06/18/07 06:49:00 PM,37.71,32.28
111,06/18/07 06:50:00 PM,37.92,32.28
112,06/18/07 06:51:00 PM,38.14,32.28
113,06/18/07 06:52:00 PM,38.14,32.28
114,06/18/07 06:53:00 PM,37.92,32.28
115,06/18/07 06:54:00 PM,37.92,32.28
116,06/18/07 06:55:00 PM,37.50,32.28
117,06/18/07 06:56:00 PM,37.08,32.47
118,06/18/07 06:57:00 PM,36.88,32.47
119,06/18/07 06:58:00 PM,36.46,32.47
120,06/18/07 06:59:00 PM,36.46,32.47
121,06/18/07 07:00:00 PM,36.26,32.47
122,06/18/07 07:01:00 PM,36.05,32.47
123,06/18/07 07:02:00 PM,36.05,32.47
